image,tag,result,k,object_ratio,background_ratio,k_x_object_ratio,k_x_background_ratio,perturbed_pixel,pixel_perturbed_percentage,total_pixel
n02088466_bloodhound,background,safe,50176.0,0.4754464285714285,0.5245535714285715,23855.999999999996,26320.000000000004,26320.000000000004,52.4553571429,50176.0
n02088466_bloodhound,object,safe,50176.0,0.4754464285714285,0.5245535714285715,23855.999999999996,26320.000000000004,23855.999999999996,47.5446428571,50176.0
n02088632_bluetick,whole-image,unknown,50176.0,0.4688097895408163,0.5311902104591837,23523.0,26653.0,50176.0,100.0,50176.0
n02088632_bluetick,background,safe,50176.0,0.4688097895408163,0.5311902104591837,23523.0,26653.0,26653.0,53.1190210459,50176.0
n02088632_bluetick,object,safe,50176.0,0.4688097895408163,0.5311902104591837,23523.0,26653.0,23523.0,46.8809789541,50176.0
n02089078_black-and-tan_coonhound,whole-image,unsafe,50176.0,0.796875,0.203125,39984.0,10192.0,50176.0,100.0,50176.0
n02089078_black-and-tan_coonhound,background,unsafe,50176.0,0.796875,0.203125,39984.0,10192.0,10192.0,20.3125,50176.0
n02089078_black-and-tan_coonhound,object,unsafe,50176.0,0.796875,0.203125,39984.0,10192.0,39984.0,79.6875,50176.0
n02089867_Walker_hound,whole-image,unsafe,50176.0,0.9300860969387756,0.06991390306122436,46668.00000000001,3507.9999999999936,50176.0,100.0,50176.0
n02089867_Walker_hound,background,unsafe,50176.0,0.9300860969387756,0.06991390306122436,46668.00000000001,3507.9999999999936,3507.9999999999936,6.9913903061,50176.0
n02089867_Walker_hound,object,unsafe,50176.0,0.9300860969387756,0.06991390306122436,46668.00000000001,3507.9999999999936,46668.00000000001,93.0086096939,50176.0
n02089973_English_foxhound,whole-image,unsafe,50176.0,0.736686862244898,0.263313137755102,36964.0,13211.999999999998,50176.0,100.0,50176.0
n02089973_English_foxhound,background,unsafe,50176.0,0.736686862244898,0.263313137755102,36964.0,13211.999999999998,13211.999999999998,26.3313137755,50176.0
n02089973_English_foxhound,object,unsafe,50176.0,0.736686862244898,0.263313137755102,36964.0,13211.999999999998,36964.0,73.6686862245,50176.0
n02090379_redbone,whole-image,unknown,50176.0,0.619758450255102,0.380241549744898,31097.0,19079.0,50176.0,100.0,50176.0
n02090379_redbone,background,safe,50176.0,0.619758450255102,0.380241549744898,31097.0,19079.0,19079.0,38.0241549745,50176.0
n02090379_redbone,object,safe,50176.0,0.619758450255102,0.380241549744898,31097.0,19079.0,31097.0,61.9758450255,50176.0
n02090622_borzoi,whole-image,unknown,50176.0,0.8230628188775511,0.17693718112244894,41298.0,8877.999999999998,50176.0,100.0,50176.0
n02090622_borzoi,background,safe,50176.0,0.8230628188775511,0.17693718112244894,41298.0,8877.999999999998,8877.999999999998,17.6937181122,50176.0
n02090622_borzoi,object,unknown,50176.0,0.8230628188775511,0.17693718112244894,41298.0,8877.999999999998,41298.0,82.3062818878,50176.0
n02090721_Irish_wolfhound,whole-image,unknown,50176.0,0.9150191326530612,0.08498086734693877,45912.0,4264.0,50176.0,100.0,50176.0
n02090721_Irish_wolfhound,background,safe,50176.0,0.9150191326530612,0.08498086734693877,45912.0,4264.0,4264.0,8.4980867347,50176.0
n02090721_Irish_wolfhound,object,unknown,50176.0,0.9150191326530612,0.08498086734693877,45912.0,4264.0,45912.0,91.5019132653,50176.0
n02091032_Italian_greyhound,whole-image,unknown,50176.0,0.5524952168367347,0.44750478316326525,27722.000000000004,22453.999999999996,50176.0,100.0,50176.0
n02091032_Italian_greyhound,background,safe,50176.0,0.5524952168367347,0.44750478316326525,27722.000000000004,22453.999999999996,22453.999999999996,44.7504783163,50176.0
n02091032_Italian_greyhound,object,safe,50176.0,0.5524952168367347,0.44750478316326525,27722.000000000004,22453.999999999996,27722.000000000004,55.2495216837,50176.0
n02091134_whippet,whole-image,unknown,50176.0,0.9835379464285714,0.016462053571428603,49350.0,826.0000000000016,50176.0,100.0,50176.0
n02091134_whippet,background,safe,50176.0,0.9835379464285714,0.016462053571428603,49350.0,826.0000000000016,826.0000000000016,1.6462053571,50176.0
n02091134_whippet,object,unknown,50176.0,0.9835379464285714,0.016462053571428603,49350.0,826.0000000000016,49350.0,98.3537946429,50176.0
n02091244_Ibizan_hound,whole-image,unknown,50176.0,0.4705038265306122,0.5294961734693878,23607.999999999996,26568.000000000004,50176.0,100.0,50176.0
n02091244_Ibizan_hound,background,safe,50176.0,0.4705038265306122,0.5294961734693878,23607.999999999996,26568.000000000004,26568.000000000004,52.9496173469,50176.0
n02091244_Ibizan_hound,object,safe,50176.0,0.4705038265306122,0.5294961734693878,23607.999999999996,26568.000000000004,23607.999999999996,47.0503826531,50176.0
n02085620_Chihuahua,whole-image,safe,12544.0,0.376953125,0.623046875,4728.5,7815.5,12544.0,25.0,50176.0
n02085620_Chihuahua,background,safe,12544.0,0.376953125,0.623046875,4728.5,7815.5,7815.5,15.576171875,50176.0
n02085620_Chihuahua,object,safe,12544.0,0.376953125,0.623046875,4728.5,7815.5,4728.5,9.423828125,50176.0
n02085782_Japanese_spaniel,whole-image,unsafe,12544.0,0.7737364477040817,0.22626355229591832,9705.75,2838.2499999999995,12544.0,25.0,50176.0
n02085782_Japanese_spaniel,background,unsafe,12544.0,0.7737364477040817,0.22626355229591832,9705.75,2838.2499999999995,2838.2499999999995,5.6565888074,50176.0
n02085782_Japanese_spaniel,object,unsafe,12544.0,0.7737364477040817,0.22626355229591832,9705.75,2838.2499999999995,9705.75,19.3434111926,50176.0
n02085936_Maltese_dog,whole-image,safe,12544.0,0.7213408801020408,0.2786591198979592,9048.5,3495.5000000000005,12544.0,25.0,50176.0
n02085936_Maltese_dog,background,safe,12544.0,0.7213408801020408,0.2786591198979592,9048.5,3495.5000000000005,3495.5000000000005,6.9664779974,50176.0
n02085936_Maltese_dog,object,safe,12544.0,0.7213408801020408,0.2786591198979592,9048.5,3495.5000000000005,9048.5,18.0335220026,50176.0
n02086079_Pekinese,whole-image,safe,12544.0,0.8430125956632653,0.15698740433673475,10574.75,1969.2500000000007,12544.0,25.0,50176.0
n02086079_Pekinese,background,safe,12544.0,0.8430125956632653,0.15698740433673475,10574.75,1969.2500000000007,1969.2500000000007,3.9246851084,50176.0
n02086079_Pekinese,object,safe,12544.0,0.8430125956632653,0.15698740433673475,10574.75,1969.2500000000007,10574.75,21.0753148916,50176.0
n02086240_Shih-Tzu,whole-image,unsafe,12544.0,0.9091198979591836,0.09088010204081642,11403.999999999998,1140.0000000000011,12544.0,25.0,50176.0
n02086240_Shih-Tzu,background,unsafe,12544.0,0.9091198979591836,0.09088010204081642,11403.999999999998,1140.0000000000011,1140.0000000000011,2.272002551,50176.0
n02086240_Shih-Tzu,object,unsafe,12544.0,0.9091198979591836,0.09088010204081642,11403.999999999998,1140.0000000000011,11403.999999999998,22.727997449,50176.0
n02086646_Blenheim_spaniel,whole-image,safe,12544.0,0.5211057079081632,0.47889429209183676,6536.75,6007.25,12544.0,25.0,50176.0
n02086646_Blenheim_spaniel,background,safe,12544.0,0.5211057079081632,0.47889429209183676,6536.75,6007.25,6007.25,11.9723573023,50176.0
n02086646_Blenheim_spaniel,object,safe,12544.0,0.5211057079081632,0.47889429209183676,6536.75,6007.25,6536.75,13.0276426977,50176.0
n02086910_papillon,whole-image,unsafe,12544.0,0.7560786033163265,0.24392139668367352,9484.25,3059.7500000000005,12544.0,25.0,50176.0
n02086910_papillon,background,unsafe,12544.0,0.7560786033163265,0.24392139668367352,9484.25,3059.7500000000005,3059.7500000000005,6.0980349171,50176.0
n02086910_papillon,object,unsafe,12544.0,0.7560786033163265,0.24392139668367352,9484.25,3059.7500000000005,9484.25,18.9019650829,50176.0
n02088094_Afghan_hound,whole-image,safe,12544.0,0.6546954719387755,0.34530452806122447,8212.5,4331.5,12544.0,25.0,50176.0
n02088094_Afghan_hound,background,safe,12544.0,0.6546954719387755,0.34530452806122447,8212.5,4331.5,4331.5,8.6326132015,50176.0
n02088094_Afghan_hound,object,safe,12544.0,0.6546954719387755,0.34530452806122447,8212.5,4331.5,8212.5,16.3673867985,50176.0
n02088238_basset,whole-image,safe,12544.0,0.5666454081632653,0.43335459183673475,7107.999999999999,5436.000000000001,12544.0,25.0,50176.0
n02088238_basset,background,safe,12544.0,0.5666454081632653,0.43335459183673475,7107.999999999999,5436.000000000001,5436.000000000001,10.8338647959,50176.0
n02088238_basset,object,safe,12544.0,0.5666454081632653,0.43335459183673475,7107.999999999999,5436.000000000001,7107.999999999999,14.1661352041,50176.0
n02088364_beagle,whole-image,safe,12544.0,0.8089325573979592,0.19106744260204078,10147.25,2396.7499999999995,12544.0,25.0,50176.0
n02088364_beagle,background,safe,12544.0,0.8089325573979592,0.19106744260204078,10147.25,2396.7499999999995,2396.7499999999995,4.7766860651,50176.0
n02088364_beagle,object,safe,12544.0,0.8089325573979592,0.19106744260204078,10147.25,2396.7499999999995,10147.25,20.2233139349,50176.0
n02088466_bloodhound,whole-image,safe,12544.0,0.4754464285714285,0.5245535714285715,5963.999999999999,6580.000000000001,12544.0,25.0,50176.0
n02088466_bloodhound,background,safe,12544.0,0.4754464285714285,0.5245535714285715,5963.999999999999,6580.000000000001,6580.000000000001,13.1138392857,50176.0
n02088466_bloodhound,object,safe,12544.0,0.4754464285714285,0.5245535714285715,5963.999999999999,6580.000000000001,5963.999999999999,11.8861607143,50176.0
n02088632_bluetick,whole-image,safe,12544.0,0.4688097895408163,0.5311902104591837,5880.75,6663.25,12544.0,25.0,50176.0
n02088632_bluetick,background,safe,12544.0,0.4688097895408163,0.5311902104591837,5880.75,6663.25,6663.25,13.2797552615,50176.0
n02088632_bluetick,object,safe,12544.0,0.4688097895408163,0.5311902104591837,5880.75,6663.25,5880.75,11.7202447385,50176.0
n02089078_black-and-tan_coonhound,whole-image,unsafe,12544.0,0.796875,0.203125,9996.0,2548.0,12544.0,25.0,50176.0
n02089078_black-and-tan_coonhound,background,unsafe,12544.0,0.796875,0.203125,9996.0,2548.0,2548.0,5.078125,50176.0
n02089078_black-and-tan_coonhound,object,unsafe,12544.0,0.796875,0.203125,9996.0,2548.0,9996.0,19.921875,50176.0
n02089867_Walker_hound,whole-image,unsafe,12544.0,0.9300860969387756,0.06991390306122436,11667.000000000002,876.9999999999984,12544.0,25.0,50176.0
n02089867_Walker_hound,background,unsafe,12544.0,0.9300860969387756,0.06991390306122436,11667.000000000002,876.9999999999984,876.9999999999984,1.7478475765,50176.0
n02089867_Walker_hound,object,unsafe,12544.0,0.9300860969387756,0.06991390306122436,11667.000000000002,876.9999999999984,11667.000000000002,23.2521524235,50176.0
n02089973_English_foxhound,whole-image,unsafe,12544.0,0.736686862244898,0.263313137755102,9241.0,3302.9999999999995,12544.0,25.0,50176.0
n02089973_English_foxhound,background,unsafe,12544.0,0.736686862244898,0.263313137755102,9241.0,3302.9999999999995,3302.9999999999995,6.5828284439,50176.0
n02089973_English_foxhound,object,unsafe,12544.0,0.736686862244898,0.263313137755102,9241.0,3302.9999999999995,9241.0,18.4171715561,50176.0
n02090379_redbone,whole-image,safe,12544.0,0.619758450255102,0.380241549744898,7774.25,4769.75,12544.0,25.0,50176.0
n02090379_redbone,background,safe,12544.0,0.619758450255102,0.380241549744898,7774.25,4769.75,4769.75,9.5060387436,50176.0
n02090379_redbone,object,safe,12544.0,0.619758450255102,0.380241549744898,7774.25,4769.75,7774.25,15.4939612564,50176.0
n02090622_borzoi,whole-image,safe,12544.0,0.8230628188775511,0.17693718112244894,10324.5,2219.4999999999995,12544.0,25.0,50176.0
n02090622_borzoi,background,safe,12544.0,0.8230628188775511,0.17693718112244894,10324.5,2219.4999999999995,2219.4999999999995,4.4234295281,50176.0
n02090622_borzoi,object,safe,12544.0,0.8230628188775511,0.17693718112244894,10324.5,2219.4999999999995,10324.5,20.5765704719,50176.0
n02090721_Irish_wolfhound,whole-image,safe,12544.0,0.9150191326530612,0.08498086734693877,11478.0,1066.0,12544.0,25.0,50176.0
n02090721_Irish_wolfhound,background,safe,12544.0,0.9150191326530612,0.08498086734693877,11478.0,1066.0,1066.0,2.1245216837,50176.0
n02090721_Irish_wolfhound,object,safe,12544.0,0.9150191326530612,0.08498086734693877,11478.0,1066.0,11478.0,22.8754783163,50176.0
n02091032_Italian_greyhound,whole-image,safe,12544.0,0.5524952168367347,0.44750478316326525,6930.500000000001,5613.499999999999,12544.0,25.0,50176.0
n02091032_Italian_greyhound,background,safe,12544.0,0.5524952168367347,0.44750478316326525,6930.500000000001,5613.499999999999,5613.499999999999,11.1876195791,50176.0
n02091032_Italian_greyhound,object,safe,12544.0,0.5524952168367347,0.44750478316326525,6930.500000000001,5613.499999999999,6930.500000000001,13.8123804209,50176.0
n02091134_whippet,whole-image,safe,12544.0,0.9835379464285714,0.016462053571428603,12337.5,206.5000000000004,12544.0,25.0,50176.0
n02091134_whippet,background,safe,12544.0,0.9835379464285714,0.016462053571428603,12337.5,206.5000000000004,206.5000000000004,0.4115513393,50176.0
n02091134_whippet,object,safe,12544.0,0.9835379464285714,0.016462053571428603,12337.5,206.5000000000004,12337.5,24.5884486607,50176.0
n02091244_Ibizan_hound,whole-image,safe,12544.0,0.4705038265306122,0.5294961734693878,5901.999999999999,6642.000000000001,12544.0,25.0,50176.0
n02091244_Ibizan_hound,background,safe,12544.0,0.4705038265306122,0.5294961734693878,5901.999999999999,6642.000000000001,6642.000000000001,13.2374043367,50176.0
n02091244_Ibizan_hound,object,safe,12544.0,0.4705038265306122,0.5294961734693878,5901.999999999999,6642.000000000001,5901.999999999999,11.7625956633,50176.0
n02085620_Chihuahua,whole-image,safe,6272.0,0.376953125,0.623046875,2364.25,3907.75,6272.0,12.5,50176.0
n02085620_Chihuahua,background,safe,6272.0,0.376953125,0.623046875,2364.25,3907.75,3907.75,7.7880859375,50176.0
n02085620_Chihuahua,object,safe,6272.0,0.376953125,0.623046875,2364.25,3907.75,2364.25,4.7119140625,50176.0
n02085782_Japanese_spaniel,whole-image,unsafe,6272.0,0.7737364477040817,0.22626355229591832,4852.875,1419.1249999999998,6272.0,12.5,50176.0
n02085782_Japanese_spaniel,background,unsafe,6272.0,0.7737364477040817,0.22626355229591832,4852.875,1419.1249999999998,1419.1249999999998,2.8282944037,50176.0
n02085782_Japanese_spaniel,object,unsafe,6272.0,0.7737364477040817,0.22626355229591832,4852.875,1419.1249999999998,4852.875,9.6717055963,50176.0
n02085936_Maltese_dog,whole-image,safe,6272.0,0.7213408801020408,0.2786591198979592,4524.25,1747.7500000000002,6272.0,12.5,50176.0
n02085936_Maltese_dog,background,safe,6272.0,0.7213408801020408,0.2786591198979592,4524.25,1747.7500000000002,1747.7500000000002,3.4832389987,50176.0
n02085936_Maltese_dog,object,safe,6272.0,0.7213408801020408,0.2786591198979592,4524.25,1747.7500000000002,4524.25,9.0167610013,50176.0
n02086079_Pekinese,whole-image,safe,6272.0,0.8430125956632653,0.15698740433673475,5287.375,984.6250000000003,6272.0,12.5,50176.0
n02086079_Pekinese,background,safe,6272.0,0.8430125956632653,0.15698740433673475,5287.375,984.6250000000003,984.6250000000003,1.9623425542,50176.0
n02086079_Pekinese,object,safe,6272.0,0.8430125956632653,0.15698740433673475,5287.375,984.6250000000003,5287.375,10.5376574458,50176.0
n02086240_Shih-Tzu,whole-image,unsafe,6272.0,0.9091198979591836,0.09088010204081642,5701.999999999999,570.0000000000006,6272.0,12.5,50176.0
n02086240_Shih-Tzu,background,unsafe,6272.0,0.9091198979591836,0.09088010204081642,5701.999999999999,570.0000000000006,570.0000000000006,1.1360012755,50176.0
n02086240_Shih-Tzu,object,unsafe,6272.0,0.9091198979591836,0.09088010204081642,5701.999999999999,570.0000000000006,5701.999999999999,11.3639987245,50176.0
n02086646_Blenheim_spaniel,whole-image,safe,6272.0,0.5211057079081632,0.47889429209183676,3268.375,3003.625,6272.0,12.5,50176.0
n02086646_Blenheim_spaniel,background,safe,6272.0,0.5211057079081632,0.47889429209183676,3268.375,3003.625,3003.625,5.9861786511,50176.0
n02086646_Blenheim_spaniel,object,safe,6272.0,0.5211057079081632,0.47889429209183676,3268.375,3003.625,3268.375,6.5138213489,50176.0
n02086910_papillon,whole-image,unsafe,6272.0,0.7560786033163265,0.24392139668367352,4742.125,1529.8750000000002,6272.0,12.5,50176.0
n02086910_papillon,background,unsafe,6272.0,0.7560786033163265,0.24392139668367352,4742.125,1529.8750000000002,1529.8750000000002,3.0490174585,50176.0
n02086910_papillon,object,unsafe,6272.0,0.7560786033163265,0.24392139668367352,4742.125,1529.8750000000002,4742.125,9.4509825415,50176.0
n02088094_Afghan_hound,whole-image,safe,6272.0,0.6546954719387755,0.34530452806122447,4106.25,2165.75,6272.0,12.5,50176.0
n02088094_Afghan_hound,background,safe,6272.0,0.6546954719387755,0.34530452806122447,4106.25,2165.75,2165.75,4.3163066008,50176.0
n02088094_Afghan_hound,object,safe,6272.0,0.6546954719387755,0.34530452806122447,4106.25,2165.75,4106.25,8.1836933992,50176.0
n02088238_basset,whole-image,safe,6272.0,0.5666454081632653,0.43335459183673475,3553.9999999999995,2718.0000000000005,6272.0,12.5,50176.0
n02088238_basset,background,safe,6272.0,0.5666454081632653,0.43335459183673475,3553.9999999999995,2718.0000000000005,2718.0000000000005,5.416932398,50176.0
n02088238_basset,object,safe,6272.0,0.5666454081632653,0.43335459183673475,3553.9999999999995,2718.0000000000005,3553.9999999999995,7.083067602,50176.0
n02088364_beagle,whole-image,safe,6272.0,0.8089325573979592,0.19106744260204078,5073.625,1198.3749999999998,6272.0,12.5,50176.0
n02088364_beagle,background,safe,6272.0,0.8089325573979592,0.19106744260204078,5073.625,1198.3749999999998,1198.3749999999998,2.3883430325,50176.0
n02088364_beagle,object,safe,6272.0,0.8089325573979592,0.19106744260204078,5073.625,1198.3749999999998,5073.625,10.1116569675,50176.0
n02088466_bloodhound,whole-image,safe,6272.0,0.4754464285714285,0.5245535714285715,2981.9999999999995,3290.0000000000005,6272.0,12.5,50176.0
n02088466_bloodhound,background,safe,6272.0,0.4754464285714285,0.5245535714285715,2981.9999999999995,3290.0000000000005,3290.0000000000005,6.5569196429,50176.0
n02088466_bloodhound,object,safe,6272.0,0.4754464285714285,0.5245535714285715,2981.9999999999995,3290.0000000000005,2981.9999999999995,5.9430803571,50176.0
n02088632_bluetick,whole-image,safe,6272.0,0.4688097895408163,0.5311902104591837,2940.375,3331.625,6272.0,12.5,50176.0
n02088632_bluetick,background,safe,6272.0,0.4688097895408163,0.5311902104591837,2940.375,3331.625,3331.625,6.6398776307,50176.0
n02088632_bluetick,object,safe,6272.0,0.4688097895408163,0.5311902104591837,2940.375,3331.625,2940.375,5.8601223693,50176.0
n02089078_black-and-tan_coonhound,whole-image,unsafe,6272.0,0.796875,0.203125,4998.0,1274.0,6272.0,12.5,50176.0
n02089078_black-and-tan_coonhound,background,unsafe,6272.0,0.796875,0.203125,4998.0,1274.0,1274.0,2.5390625,50176.0
n02089078_black-and-tan_coonhound,object,unsafe,6272.0,0.796875,0.203125,4998.0,1274.0,4998.0,9.9609375,50176.0
n02089867_Walker_hound,whole-image,unsafe,6272.0,0.9300860969387756,0.06991390306122436,5833.500000000001,438.4999999999992,6272.0,12.5,50176.0
n02089867_Walker_hound,background,unsafe,6272.0,0.9300860969387756,0.06991390306122436,5833.500000000001,438.4999999999992,438.4999999999992,0.8739237883,50176.0
n02089867_Walker_hound,object,unsafe,6272.0,0.9300860969387756,0.06991390306122436,5833.500000000001,438.4999999999992,5833.500000000001,11.6260762117,50176.0
n02089973_English_foxhound,whole-image,unsafe,6272.0,0.736686862244898,0.263313137755102,4620.5,1651.4999999999998,6272.0,12.5,50176.0
n02089973_English_foxhound,background,unsafe,6272.0,0.736686862244898,0.263313137755102,4620.5,1651.4999999999998,1651.4999999999998,3.2914142219,50176.0
n02089973_English_foxhound,object,unsafe,6272.0,0.736686862244898,0.263313137755102,4620.5,1651.4999999999998,4620.5,9.2085857781,50176.0
n02090379_redbone,whole-image,safe,6272.0,0.619758450255102,0.380241549744898,3887.125,2384.875,6272.0,12.5,50176.0
n02090379_redbone,background,safe,6272.0,0.619758450255102,0.380241549744898,3887.125,2384.875,2384.875,4.7530193718,50176.0
n02090379_redbone,object,safe,6272.0,0.619758450255102,0.380241549744898,3887.125,2384.875,3887.125,7.7469806282,50176.0
n02090622_borzoi,whole-image,safe,6272.0,0.8230628188775511,0.17693718112244894,5162.25,1109.7499999999998,6272.0,12.5,50176.0
n02090622_borzoi,background,safe,6272.0,0.8230628188775511,0.17693718112244894,5162.25,1109.7499999999998,1109.7499999999998,2.211714764,50176.0
n02090622_borzoi,object,safe,6272.0,0.8230628188775511,0.17693718112244894,5162.25,1109.7499999999998,5162.25,10.288285236,50176.0
n02090721_Irish_wolfhound,whole-image,safe,6272.0,0.9150191326530612,0.08498086734693877,5739.0,533.0,6272.0,12.5,50176.0
n02090721_Irish_wolfhound,background,safe,6272.0,0.9150191326530612,0.08498086734693877,5739.0,533.0,533.0,1.0622608418,50176.0
n02090721_Irish_wolfhound,object,safe,6272.0,0.9150191326530612,0.08498086734693877,5739.0,533.0,5739.0,11.4377391582,50176.0
n02091032_Italian_greyhound,whole-image,safe,6272.0,0.5524952168367347,0.44750478316326525,3465.2500000000005,2806.7499999999995,6272.0,12.5,50176.0
n02091032_Italian_greyhound,background,safe,6272.0,0.5524952168367347,0.44750478316326525,3465.2500000000005,2806.7499999999995,2806.7499999999995,5.5938097895,50176.0
n02091032_Italian_greyhound,object,safe,6272.0,0.5524952168367347,0.44750478316326525,3465.2500000000005,2806.7499999999995,3465.2500000000005,6.9061902105,50176.0
n02091134_whippet,whole-image,safe,6272.0,0.9835379464285714,0.016462053571428603,6168.75,103.2500000000002,6272.0,12.5,50176.0
n02091134_whippet,background,safe,6272.0,0.9835379464285714,0.016462053571428603,6168.75,103.2500000000002,103.2500000000002,0.2057756696,50176.0
n02091134_whippet,object,safe,6272.0,0.9835379464285714,0.016462053571428603,6168.75,103.2500000000002,6168.75,12.2942243304,50176.0
n02091244_Ibizan_hound,whole-image,safe,6272.0,0.4705038265306122,0.5294961734693878,2950.9999999999995,3321.0000000000005,6272.0,12.5,50176.0
n02091244_Ibizan_hound,background,safe,6272.0,0.4705038265306122,0.5294961734693878,2950.9999999999995,3321.0000000000005,3321.0000000000005,6.6187021684,50176.0
n02091244_Ibizan_hound,object,safe,6272.0,0.4705038265306122,0.5294961734693878,2950.9999999999995,3321.0000000000005,2950.9999999999995,5.8812978316,50176.0
n02097658_silky_terrier,whole-image,unsafe,6272.0,0.5687779017857143,0.4312220982142857,3567.375,2704.625,6272.0,12.5,50176.0
n02097658_silky_terrier,background,unsafe,6272.0,0.5687779017857143,0.4312220982142857,3567.375,2704.625,2704.625,5.3902762277,50176.0
n02097658_silky_terrier,object,unsafe,6272.0,0.5687779017857143,0.4312220982142857,3567.375,2704.625,3567.375,7.1097237723,50176.0
n02098105_soft-coated_wheaten_terrier,whole-image,safe,6272.0,0.6002670599489796,0.39973294005102045,3764.8749999999995,2507.1250000000005,6272.0,12.5,50176.0
n02098105_soft-coated_wheaten_terrier,background,safe,6272.0,0.6002670599489796,0.39973294005102045,3764.8749999999995,2507.1250000000005,2507.1250000000005,4.9966617506,50176.0
n02098105_soft-coated_wheaten_terrier,object,safe,6272.0,0.6002670599489796,0.39973294005102045,3764.8749999999995,2507.1250000000005,3764.8749999999995,7.5033382494,50176.0
n02098286_West_Highland_white_terrier,whole-image,safe,6272.0,0.5650510204081632,0.43494897959183676,3544.0,2728.0,6272.0,12.5,50176.0
n02098286_West_Highland_white_terrier,background,safe,6272.0,0.5650510204081632,0.43494897959183676,3544.0,2728.0,2728.0,5.4368622449,50176.0
n02098286_West_Highland_white_terrier,object,safe,6272.0,0.5650510204081632,0.43494897959183676,3544.0,2728.0,3544.0,7.0631377551,50176.0
n02099267_flat-coated_retriever,whole-image,unsafe,6272.0,0.4686503507653061,0.5313496492346939,2939.375,3332.625,6272.0,12.5,50176.0
n02099267_flat-coated_retriever,background,unsafe,6272.0,0.4686503507653061,0.5313496492346939,2939.375,3332.625,3332.625,6.6418706154,50176.0
n02099267_flat-coated_retriever,object,unsafe,6272.0,0.4686503507653061,0.5313496492346939,2939.375,3332.625,2939.375,5.8581293846,50176.0
n02099601_golden_retriever,whole-image,unsafe,6272.0,0.7240513392857143,0.2759486607142857,4541.25,1730.75,6272.0,12.5,50176.0
n02099601_golden_retriever,background,unsafe,6272.0,0.7240513392857143,0.2759486607142857,4541.25,1730.75,1730.75,3.4493582589,50176.0
n02099601_golden_retriever,object,unsafe,6272.0,0.7240513392857143,0.2759486607142857,4541.25,1730.75,4541.25,9.0506417411,50176.0
n02099712_Labrador_retriever,whole-image,safe,6272.0,0.8002630739795918,0.19973692602040816,5019.25,1252.75,6272.0,12.5,50176.0
n02099712_Labrador_retriever,background,safe,6272.0,0.8002630739795918,0.19973692602040816,5019.25,1252.75,1252.75,2.4967115753,50176.0
n02099712_Labrador_retriever,object,safe,6272.0,0.8002630739795918,0.19973692602040816,5019.25,1252.75,5019.25,10.0032884247,50176.0
n02099849_Chesapeake_Bay_retriever,whole-image,unsafe,6272.0,0.6277303890306123,0.3722696109693877,3937.1250000000005,2334.8749999999995,6272.0,12.5,50176.0
n02099849_Chesapeake_Bay_retriever,background,unsafe,6272.0,0.6277303890306123,0.3722696109693877,3937.1250000000005,2334.8749999999995,2334.8749999999995,4.6533701371,50176.0
n02099849_Chesapeake_Bay_retriever,object,unsafe,6272.0,0.6277303890306123,0.3722696109693877,3937.1250000000005,2334.8749999999995,3937.1250000000005,7.8466298629,50176.0
n02100236_German_short-haired_pointer,whole-image,unsafe,6272.0,0.4255819515306122,0.5744180484693878,2669.2499999999995,3602.7500000000005,6272.0,12.5,50176.0
n02100236_German_short-haired_pointer,background,unsafe,6272.0,0.4255819515306122,0.5744180484693878,2669.2499999999995,3602.7500000000005,3602.7500000000005,7.1802256059,50176.0
n02100236_German_short-haired_pointer,object,unsafe,6272.0,0.4255819515306122,0.5744180484693878,2669.2499999999995,3602.7500000000005,2669.2499999999995,5.3197743941,50176.0
n02100583_vizsla,whole-image,safe,6272.0,0.5116988201530612,0.48830117984693877,3209.375,3062.625,6272.0,12.5,50176.0
n02100583_vizsla,background,safe,6272.0,0.5116988201530612,0.48830117984693877,3209.375,3062.625,3062.625,6.1037647481,50176.0
n02100583_vizsla,object,safe,6272.0,0.5116988201530612,0.48830117984693877,3209.375,3062.625,3209.375,6.3962352519,50176.0
n02100735_English_setter,whole-image,safe,6272.0,0.8254743303571429,0.1745256696428571,5177.375,1094.6249999999998,6272.0,12.5,50176.0
n02100735_English_setter,background,safe,6272.0,0.8254743303571429,0.1745256696428571,5177.375,1094.6249999999998,1094.6249999999998,2.1815708705,50176.0
n02100735_English_setter,object,safe,6272.0,0.8254743303571429,0.1745256696428571,5177.375,1094.6249999999998,5177.375,10.3184291295,50176.0
n02100877_Irish_setter,whole-image,unsafe,6272.0,0.5607661033163265,0.4392338966836735,3517.1249999999995,2754.8750000000005,6272.0,12.5,50176.0
n02100877_Irish_setter,background,unsafe,6272.0,0.5607661033163265,0.4392338966836735,3517.1249999999995,2754.8750000000005,2754.8750000000005,5.4904237085,50176.0
n02100877_Irish_setter,object,unsafe,6272.0,0.5607661033163265,0.4392338966836735,3517.1249999999995,2754.8750000000005,3517.1249999999995,7.0095762915,50176.0
n02101006_Gordon_setter,whole-image,safe,6272.0,0.8853435905612245,0.11465640943877553,5552.875,719.1250000000001,6272.0,12.5,50176.0
n02101006_Gordon_setter,background,safe,6272.0,0.8853435905612245,0.11465640943877553,5552.875,719.1250000000001,719.1250000000001,1.433205118,50176.0
n02101006_Gordon_setter,object,safe,6272.0,0.8853435905612245,0.11465640943877553,5552.875,719.1250000000001,5552.875,11.066794882,50176.0
