image,k,eps,segment_index,model,onnx,fix_mask_row_index,fix_nonmask_row_index,fix_mask_old_result,fix_mask_new_result,fix_nonmask_old_result,fix_nonmask_new_result,result_differed,fix_mask_old_bab_time,fix_mask_new_bab_time,fix_nonmask_old_bab_time,fix_nonmask_new_bab_time,bab_time_differed,fix_mask_old_all_time,fix_mask_new_all_time,fix_nonmask_old_all_time,fix_nonmask_new_all_time,all_time_differed,any_swapped_value_changed
n02007558_flamingo,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,736,737,sat True,sat True,sat True,sat True,False,,,,,False,34.68407702445984,35.33721995353699,35.33721995353699,34.68407702445984,True,True
n02007558_flamingo,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,643,644,sat True,sat True,sat True,sat True,False,,,,,False,35.73916220664978,35.20174503326416,35.20174503326416,35.73916220664978,True,True
n02007558_flamingo,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,550,551,sat True,sat True,sat True,sat True,False,,,,,False,34.940789222717285,35.84143590927124,35.84143590927124,34.940789222717285,True,True
n02007558_flamingo,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,922,923,sat True,sat True,sat True,sat True,False,,,,,False,34.67327094078064,35.55108428001404,35.55108428001404,34.67327094078064,True,True
n02009229_little_blue_heron,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,460,461,sat False,sat False,sat False,sat False,False,1.7225806713104248,1.5243926048278809,1.5243926048278809,1.7225806713104248,True,36.77037596702576,36.78510284423828,36.78510284423828,36.77037596702576,True,True
n02009229_little_blue_heron,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,832,833,sat False,sat False,sat False,sat False,False,1.8283302783966064,1.8426380157470703,1.8426380157470703,1.8283302783966064,True,38.10952591896057,36.67324924468994,36.67324924468994,38.10952591896057,True,True
n02009229_little_blue_heron,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,739,740,sat True,sat True,sat True,sat True,False,,,,,False,35.288341999053955,35.736870527267456,35.736870527267456,35.288341999053955,True,True
n02009229_little_blue_heron,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,646,647,sat True,sat True,sat True,sat True,False,,,,,False,35.85691857337952,34.78341007232666,34.78341007232666,35.85691857337952,True,True
n02009229_little_blue_heron,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,553,554,sat True,sat True,sat True,sat True,False,,,,,False,34.931150913238525,34.938068151474,34.938068151474,34.931150913238525,True,True
n02009229_little_blue_heron,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,925,926,sat True,sat True,sat True,sat True,False,,,,,False,35.22686314582825,37.44005012512207,37.44005012512207,35.22686314582825,True,True
n02012849_crane,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,469,470,unsat False,unsat False,unsat False,unsat False,False,558.9564392566681,582.7086474895477,582.7086474895477,558.9564392566681,True,595.5962886810303,617.4879891872406,617.4879891872406,595.5962886810303,True,True
n02012849_crane,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,841,842,unsat False,unsat False,unsat False,unsat False,False,566.8449287414551,582.5172367095947,582.5172367095947,566.8449287414551,True,602.9853389263153,619.3884086608887,619.3884086608887,602.9853389263153,True,True
n02012849_crane,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,748,749,unsat False,unsat False,unsat False,unsat False,False,613.8778612613678,607.7371695041656,607.7371695041656,613.8778612613678,True,657.560052394867,651.5803830623627,651.5803830623627,657.560052394867,True,True
n02012849_crane,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,655,656,unsat False,unsat False,unsat False,unsat False,False,635.0131757259369,661.8236582279205,661.8236582279205,635.0131757259369,True,678.6225025653839,708.2222051620483,708.2222051620483,678.6225025653839,True,True
n02012849_crane,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,562,563,unsat False,timeout False,timeout False,unsat False,True,631.7120108604431,2203.4429602622986,2203.4429602622986,631.7120108604431,True,674.3164336681366,2251.9393060207367,2251.9393060207367,674.3164336681366,True,True
n02012849_crane,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,934,935,unsat False,timeout False,timeout False,unsat False,True,686.367353439331,2978.0216121673584,2978.0216121673584,686.367353439331,True,740.4424152374268,3020.61243891716,3020.61243891716,740.4424152374268,True,True
n02033041_dowitcher,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,151,152,unsat False,unsat False,unsat False,unsat False,False,581.235812664032,586.2525534629822,586.2525534629822,581.235812664032,True,588.3928213119507,591.7205045223236,591.7205045223236,588.3928213119507,True,True
n02033041_dowitcher,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,157,158,unsat False,unsat False,unsat False,unsat False,False,588.2244873046875,632.7014338970184,632.7014338970184,588.2244873046875,True,595.6416518688202,639.9314503669739,639.9314503669739,595.6416518688202,True,True
n02033041_dowitcher,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,148,149,unsat False,unsat False,unsat False,unsat False,False,588.3335733413696,662.604730129242,662.604730129242,588.3335733413696,True,595.9632279872894,676.6614997386932,676.6614997386932,595.9632279872894,True,True
n02033041_dowitcher,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,154,155,unsat False,unsat False,unsat False,unsat False,False,612.84375166893,679.7541108131409,679.7541108131409,612.84375166893,True,620.4249527454376,693.7665376663208,693.7665376663208,620.4249527454376,True,True
n02033041_dowitcher,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,160,161,unsat False,unsat False,unsat False,unsat False,False,648.3748683929443,754.6129653453827,754.6129653453827,648.3748683929443,True,653.6047174930573,768.5647950172424,768.5647950172424,653.6047174930573,True,True
n02033041_dowitcher,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,145,146,unsat False,timeout False,timeout False,unsat False,True,672.2429432868958,2674.1559026241302,2674.1559026241302,672.2429432868958,True,686.9713325500488,2688.848077774048,2688.848077774048,686.9713325500488,True,True
n02086646_Blenheim_spaniel,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2086,2087,unsat False,unsat False,unsat False,unsat False,False,607.1750354766846,602.6657564640045,602.6657564640045,607.1750354766846,True,643.2788324356079,638.1497375965118,638.1497375965118,643.2788324356079,True,True
n02086646_Blenheim_spaniel,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2212,2213,unsat False,unsat False,unsat False,unsat False,False,645.5277898311615,628.0983693599701,628.0983693599701,645.5277898311615,True,682.4146840572357,662.4232110977173,662.4232110977173,682.4146840572357,True,True
n02086646_Blenheim_spaniel,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2401,2402,unsat False,unsat False,unsat False,unsat False,False,640.4493200778961,634.2431573867798,634.2431573867798,640.4493200778961,True,686.3036158084869,679.4084944725037,679.4084944725037,686.3036158084869,True,True
n02086646_Blenheim_spaniel,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2338,2339,unsat False,unsat False,unsat False,unsat False,False,662.5465013980865,651.6785159111023,651.6785159111023,662.5465013980865,True,707.6546249389648,696.8360714912415,696.8360714912415,707.6546249389648,True,True
n02086646_Blenheim_spaniel,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2149,2150,unsat False,unsat False,unsat False,unsat False,False,722.781121969223,709.6239335536957,709.6239335536957,722.781121969223,True,768.0669984817505,753.8218302726746,753.8218302726746,768.0669984817505,True,True
n02086646_Blenheim_spaniel,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2275,2276,unsat False,unsat False,unsat False,unsat False,False,723.8839700222015,715.2251040935516,715.2251040935516,723.8839700222015,True,768.8471279144287,760.5500140190125,760.5500140190125,768.8471279144287,True,True
n02086910_papillon,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2089,2090,sat False,sat False,sat False,sat False,False,1.0058701038360596,1.72802734375,1.72802734375,1.0058701038360596,True,36.1334810256958,36.95300269126892,36.95300269126892,36.1334810256958,True,True
n02086910_papillon,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2215,2216,sat False,sat False,sat False,sat False,False,1.7636728286743164,1.6859276294708252,1.6859276294708252,1.7636728286743164,True,36.905165910720825,36.47172045707703,36.47172045707703,36.905165910720825,True,True
n02086910_papillon,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2404,2405,sat True,sat True,sat True,sat True,False,,,,,False,35.61794471740723,35.45549845695496,35.45549845695496,35.61794471740723,True,True
n02086910_papillon,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2341,2342,sat True,sat True,sat True,sat True,False,,,,,False,35.67154288291931,34.112732887268066,34.112732887268066,35.67154288291931,True,True
n02086910_papillon,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2152,2153,sat True,sat True,sat True,sat True,False,,,,,False,37.14893841743469,34.8643753528595,34.8643753528595,37.14893841743469,True,True
n02086910_papillon,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2278,2279,sat True,sat True,sat True,sat True,False,,,,,False,35.87223505973816,36.21338176727295,36.21338176727295,35.87223505973816,True,True
n02099267_flat-coated_retriever,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2809,2810,sat False,sat False,sat False,sat False,False,1.772035837173462,1.7448945045471191,1.7448945045471191,1.772035837173462,True,36.545629024505615,37.17154359817505,37.17154359817505,36.545629024505615,True,True
n02099267_flat-coated_retriever,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2632,2633,sat False,sat False,sat False,sat False,False,1.7863922119140625,1.776994705200195,1.776994705200195,1.7863922119140625,True,38.67367100715637,37.90061688423157,37.90061688423157,38.67367100715637,True,True
n02099267_flat-coated_retriever,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2458,2459,sat True,sat True,sat True,sat True,False,,,,,False,36.35151886940002,35.04259276390076,35.04259276390076,36.35151886940002,True,True
n02099267_flat-coated_retriever,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2545,2546,sat True,sat True,sat True,sat True,False,,,,,False,36.29109930992127,35.07384157180786,35.07384157180786,36.29109930992127,True,True
n02099267_flat-coated_retriever,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2896,2897,sat True,sat True,sat True,sat True,False,,,,,False,35.18652963638306,36.73212146759033,36.73212146759033,35.18652963638306,True,True
n02099267_flat-coated_retriever,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2719,2720,sat True,sat True,sat True,sat True,False,,,,,False,37.22166967391968,35.07390260696411,35.07390260696411,37.22166967391968,True,True
n02099601_golden_retriever,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2812,2813,sat False,sat False,sat False,sat False,False,1.959930181503296,1.8192851543426511,1.8192851543426511,1.959930181503296,True,39.045103311538696,39.38803839683533,39.38803839683533,39.045103311538696,True,True
n02099601_golden_retriever,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2635,2636,sat False,sat False,sat False,sat False,False,0.8729488849639893,1.8029119968414309,1.8029119968414309,0.8729488849639893,True,37.15001964569092,38.61607098579407,38.61607098579407,37.15001964569092,True,True
n02099601_golden_retriever,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2461,2462,sat True,sat True,sat True,sat True,False,,,,,False,37.209789752960205,36.86530613899231,36.86530613899231,37.209789752960205,True,True
n02099601_golden_retriever,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2548,2549,sat True,sat True,sat True,sat True,False,,,,,False,38.0707745552063,36.17328405380249,36.17328405380249,38.0707745552063,True,True
n02099601_golden_retriever,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2899,2900,sat True,sat True,sat True,sat True,False,,,,,False,38.77052974700928,38.709304332733154,38.709304332733154,38.77052974700928,True,True
n02099601_golden_retriever,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2722,2723,sat True,sat True,sat True,sat True,False,,,,,False,37.478108644485474,36.42542576789856,36.42542576789856,37.478108644485474,True,True
n02100877_Irish_setter,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2830,2831,sat False,sat False,sat False,sat False,False,1.749067783355713,1.829117774963379,1.829117774963379,1.749067783355713,True,36.53485250473023,37.25462913513184,37.25462913513184,36.53485250473023,True,True
n02100877_Irish_setter,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2653,2654,sat False,sat False,sat False,sat False,False,1.7161273956298828,1.5168123245239258,1.5168123245239258,1.7161273956298828,True,37.40808820724487,36.84033226966858,36.84033226966858,37.40808820724487,True,True
n02100877_Irish_setter,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2479,2480,sat True,sat True,sat True,sat True,False,,,,,False,35.10680675506592,37.09089756011963,37.09089756011963,35.10680675506592,True,True
n02100877_Irish_setter,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2566,2567,sat True,sat True,sat True,sat True,False,,,,,False,35.37009286880493,36.08223509788513,36.08223509788513,35.37009286880493,True,True
n02100877_Irish_setter,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2917,2918,sat True,sat True,sat True,sat True,False,,,,,False,35.169896602630615,35.329660177230835,35.329660177230835,35.169896602630615,True,True
n02100877_Irish_setter,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2740,2741,sat True,sat True,sat True,sat True,False,,,,,False,37.89325141906738,35.07177186012268,35.07177186012268,37.89325141906738,True,True
n02102040_English_springer,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2839,2840,sat False,sat False,sat False,sat False,False,0.9492769241333008,0.897219181060791,0.897219181060791,0.9492769241333008,True,34.65788269042969,34.98488020896912,34.98488020896912,34.65788269042969,True,True
n02102040_English_springer,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2662,2663,sat False,sat False,sat False,sat False,False,0.9016647338867188,1.198690414428711,1.198690414428711,0.9016647338867188,True,35.17406606674194,35.60820555686951,35.60820555686951,35.17406606674194,True,True
n02102040_English_springer,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2488,2489,sat True,sat True,sat True,sat True,False,,,,,False,32.88518691062927,32.34107995033264,32.34107995033264,32.88518691062927,True,True
n02102040_English_springer,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2575,2576,sat True,sat True,sat True,sat True,False,,,,,False,33.44926953315735,35.077038526535034,35.077038526535034,33.44926953315735,True,True
n02102040_English_springer,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2926,2927,sat True,sat True,sat True,sat True,False,,,,,False,34.74262619018555,36.60756349563599,36.60756349563599,34.74262619018555,True,True
n02102040_English_springer,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2749,2750,sat True,sat True,sat True,sat True,False,,,,,False,36.49562382698059,35.50915312767029,35.50915312767029,36.49562382698059,True,True
n02104365_schipperke,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2857,2858,unsat False,unsat False,unsat False,unsat False,False,556.1344828605652,563.2138049602509,563.2138049602509,556.1344828605652,True,592.6685080528259,601.7569208145142,601.7569208145142,592.6685080528259,True,True
n02104365_schipperke,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2680,2681,unsat False,unsat False,unsat False,unsat False,False,587.8101696968079,575.1800463199615,575.1800463199615,587.8101696968079,True,624.4888951778412,610.8310477733612,610.8310477733612,624.4888951778412,True,True
n02104365_schipperke,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2506,2507,unsat False,unsat False,unsat False,unsat False,False,611.0191504955292,617.74964594841,617.74964594841,611.0191504955292,True,653.7790470123291,661.301219701767,661.301219701767,653.7790470123291,True,True
n02104365_schipperke,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2593,2594,unsat False,unsat False,unsat False,unsat False,False,619.734964132309,646.1368260383606,646.1368260383606,619.734964132309,True,663.2385709285736,690.8866679668427,690.8866679668427,663.2385709285736,True,True
n02105855_Shetland_sheepdog,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2878,2879,sat False,sat False,sat False,sat False,False,1.7495245933532717,1.7859611511230469,1.7859611511230469,1.7495245933532717,True,39.46371102333069,39.190245151519775,39.190245151519775,39.46371102333069,True,True
n02105855_Shetland_sheepdog,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2701,2702,sat False,sat False,sat False,sat False,False,1.747772216796875,1.8193533420562744,1.8193533420562744,1.747772216796875,True,38.87331581115723,38.58182239532471,38.58182239532471,38.87331581115723,True,True
n02105855_Shetland_sheepdog,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2527,2528,sat True,sat True,sat True,sat True,False,,,,,False,39.20756030082703,38.94525074958801,38.94525074958801,39.20756030082703,True,True
n02105855_Shetland_sheepdog,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2614,2615,sat True,sat True,sat True,sat True,False,,,,,False,36.7070369720459,40.18263697624207,40.18263697624207,36.7070369720459,True,True
n02105855_Shetland_sheepdog,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2962,2963,sat True,sat True,sat True,sat True,False,,,,,False,37.600228786468506,38.73009443283081,38.73009443283081,37.600228786468506,True,True
n02105855_Shetland_sheepdog,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,2785,2786,sat True,sat True,sat True,sat True,False,,,,,False,37.93789887428284,40.0879340171814,40.0879340171814,37.93789887428284,True,True
n02110806_basenji,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1180,1181,sat False,sat False,sat False,sat False,False,1.8688867092132568,1.795180320739746,1.795180320739746,1.8688867092132568,True,39.00501728057861,38.33153820037842,38.33153820037842,39.00501728057861,True,True
n02110806_basenji,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1408,1409,sat False,sat False,sat False,sat False,False,1.8344676494598389,1.7984111309051514,1.7984111309051514,1.8344676494598389,True,39.86413788795471,36.54813551902771,36.54813551902771,39.86413788795471,True,True
n02110806_basenji,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1237,1238,sat True,sat True,sat True,sat True,False,,,,,False,35.683021783828735,38.85996603965759,38.85996603965759,35.683021783828735,True,True
n02110806_basenji,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1294,1295,sat True,sat True,sat True,sat True,False,,,,,False,37.07400321960449,35.424795389175415,35.424795389175415,37.07400321960449,True,True
n02110806_basenji,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1123,1124,sat True,sat True,sat True,sat True,False,,,,,False,38.43274402618408,35.29404401779175,35.29404401779175,38.43274402618408,True,True
n02110806_basenji,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1351,1352,sat True,sat True,sat True,sat True,False,,,,,False,36.88282942771912,35.00793027877808,35.00793027877808,36.88282942771912,True,True
n02113023_Pembroke,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1204,1205,sat False,sat False,sat False,sat False,False,1.7415966987609863,1.735386610031128,1.735386610031128,1.7415966987609863,True,39.11959719657898,37.75970125198364,37.75970125198364,39.11959719657898,True,True
n02113023_Pembroke,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1432,1433,sat False,sat False,sat False,sat False,False,0.916454553604126,0.9222366809844972,0.9222366809844972,0.916454553604126,True,34.60834240913391,37.26267099380493,37.26267099380493,34.60834240913391,True,True
n02113023_Pembroke,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1261,1262,sat True,sat True,sat True,sat True,False,,,,,False,35.449806690216064,34.663318395614624,34.663318395614624,35.449806690216064,True,True
n02113023_Pembroke,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1318,1319,sat True,sat True,sat True,sat True,False,,,,,False,37.45778512954712,34.562700271606445,34.562700271606445,37.45778512954712,True,True
n02113023_Pembroke,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1147,1148,sat True,sat True,sat True,sat True,False,,,,,False,34.727739095687866,37.184268951416016,37.184268951416016,34.727739095687866,True,True
n02113023_Pembroke,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1375,1376,sat True,sat True,sat True,sat True,False,,,,,False,36.17852830886841,34.31760573387146,34.31760573387146,36.17852830886841,True,True
n02113186_Cardigan,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1207,1208,unsat False,unsat False,unsat False,unsat False,False,503.4382138252258,543.7281827926636,543.7281827926636,503.4382138252258,True,539.4607937335968,587.1492354869843,587.1492354869843,539.4607937335968,True,True
n02113186_Cardigan,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1435,1436,unsat False,unsat False,unsat False,unsat False,False,523.1716918945312,558.9579322338104,558.9579322338104,523.1716918945312,True,558.5089046955109,594.7927191257477,594.7927191257477,558.5089046955109,True,True
n02113186_Cardigan,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1264,1265,unsat False,unsat False,unsat False,unsat False,False,537.1258609294891,580.7088253498077,580.7088253498077,537.1258609294891,True,583.1122019290924,624.1113669872284,624.1113669872284,583.1122019290924,True,True
n02113186_Cardigan,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1321,1322,unsat False,unsat False,unsat False,unsat False,False,544.2654917240143,605.4670495986938,605.4670495986938,544.2654917240143,True,586.5062484741211,646.8423550128937,646.8423550128937,586.5062484741211,True,True
n02113186_Cardigan,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1150,1151,unsat False,unsat False,unsat False,unsat False,False,544.4376389980316,643.9098999500275,643.9098999500275,544.4376389980316,True,588.6239156723022,688.6814754009247,688.6814754009247,588.6239156723022,True,True
n02113186_Cardigan,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1378,1379,unsat False,timeout False,timeout False,unsat False,True,544.0688915252686,2143.5214762687683,2143.5214762687683,544.0688915252686,True,586.473827123642,2192.6353590488434,2192.6353590488434,586.473827123642,True,True
n02113712_miniature_poodle,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1213,1214,unsat False,unsat False,unsat False,unsat False,False,545.4049599170685,544.3111083507538,544.3111083507538,545.4049599170685,True,581.1772933006287,582.537810087204,582.537810087204,581.1772933006287,True,True
n02113712_miniature_poodle,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1441,1442,unsat False,unsat False,unsat False,unsat False,False,558.662670135498,568.0910181999207,568.0910181999207,558.662670135498,True,594.0655727386475,606.7340626716614,606.7340626716614,594.0655727386475,True,True
n02113712_miniature_poodle,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1270,1271,unsat False,unsat False,unsat False,unsat False,False,608.5588979721069,600.9981248378754,600.9981248378754,608.5588979721069,True,653.3230352401733,647.6077785491943,647.6077785491943,653.3230352401733,True,True
n02113712_miniature_poodle,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1327,1328,unsat False,unsat False,unsat False,unsat False,False,638.2836797237396,645.6846811771393,645.6846811771393,638.2836797237396,True,684.8190796375275,690.2145001888275,690.2145001888275,684.8190796375275,True,True
n02113712_miniature_poodle,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1171,1172,unsat False,unsat False,unsat False,unsat False,False,638.2836797237396,645.6846811771393,645.6846811771393,638.2836797237396,True,684.8190796375275,690.2145001888275,690.2145001888275,684.8190796375275,True,True
n02113712_miniature_poodle,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1384,1385,unsat False,unsat False,unsat False,unsat False,False,687.1113710403442,667.277444601059,667.277444601059,687.1113710403442,True,730.8472356796265,712.032075881958,712.032075881958,730.8472356796265,True,True
n02113799_standard_poodle,1568.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1216,1217,unsat False,unsat False,unsat False,unsat False,False,608.3521921634674,600.3414232730865,600.3414232730865,608.3521921634674,True,647.2661900520325,637.8805754184723,637.8805754184723,647.2661900520325,True,True
n02113799_standard_poodle,3136.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1444,1445,unsat False,unsat False,unsat False,unsat False,False,624.3553004264832,612.272492647171,612.272492647171,624.3553004264832,True,664.810934305191,650.4544925689697,650.4544925689697,664.810934305191,True,True
n02113799_standard_poodle,6272.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1273,1274,unsat False,unsat False,unsat False,unsat False,False,643.2436466217041,657.9786615371704,657.9786615371704,643.2436466217041,True,695.2517488002777,706.1725027561188,706.1725027561188,695.2517488002777,True,True
n02113799_standard_poodle,12544.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1330,1331,unsat False,unsat False,unsat False,unsat False,False,685.7392632961273,678.2189545631409,678.2189545631409,685.7392632961273,True,733.7676734924316,727.3384895324707,727.3384895324707,733.7676734924316,True,True
n02113799_standard_poodle,25088.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1156,1157,unsat False,unsat False,unsat False,unsat False,False,711.8730340003967,720.7840895652771,720.7840895652771,711.8730340003967,True,760.4419584274292,766.9466152191162,766.9466152191162,760.4419584274292,True,True
n02113799_standard_poodle,50176.0,0.0001,0.0,vgg16-7,onnx/vgg16-7.onnx,1387,1388,unsat False,unsat False,unsat False,unsat False,False,710.4469592571259,727.1032283306122,727.1032283306122,710.4469592571259,True,757.412921667099,774.9732685089111,774.9732685089111,757.412921667099,True,True
